date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
8/11/13,71.1,91.9,0.0,0.0,0.0,3.13,350.0,8.95,330.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/14/13,61.0,75.0,0.0,0.0,0.0,5.59,40.0,14.09,50.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/24/13,64.9,82.9,0.0,0.0,0.0,8.28,80.0,17.0,80.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/1/13,71.1,91.0,1.16,0.0,0.0,7.61,100.0,23.94,90.0,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/5/13,64.9,87.1,0.0,0.0,0.0,2.46,270.0,10.07,280.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/8/13,63.0,88.0,0.0,0.0,0.0,2.01,50.0,8.95,30.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/14/13,57.9,75.9,0.0,0.0,0.0,6.71,30.0,17.0,50.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/15/13,53.1,80.1,0.0,0.0,0.0,3.58,90.0,8.95,80.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/16/13,66.0,86.0,0.06,0.0,0.0,5.82,60.0,17.0,40.0,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/18/13,51.1,73.9,0.0,0.0,0.0,2.91,60.0,10.07,50.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/19/13,54.0,78.1,0.0,0.0,0.0,2.01,80.0,8.05,160.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/22/13,57.0,77.0,0.43,0.0,0.0,7.16,30.0,21.03,30.0,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/26/13,57.0,77.0,0.0,0.0,0.0,4.7,50.0,14.09,30.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/28/13,50.0,73.0,0.0,0.0,0.0,4.92,40.0,17.0,50.0,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/4/13,62.1,86.0,0.0,0.0,0.0,3.58,230.0,12.08,200.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/5/13,61.0,89.1,0.0,0.0,0.0,2.24,240.0,10.07,210.0,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/11/13,59.0,66.0,0.02,0.0,0.0,2.68,340.0,8.95,340.0,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/16/13,61.0,70.0,0.0,0.0,0.0,1.12,30.0,6.04,170.0,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/18/13,55.9,69.1,0.0,0.0,0.0,3.13,30.0,12.08,20.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/22/13,51.1,64.0,0.0,0.0,0.0,2.46,230.0,8.95,160.0,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/23/13,46.0,66.9,0.0,0.0,0.0,7.16,290.0,18.12,300.0,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/25/13,33.1,55.9,0.0,0.0,0.0,3.36,30.0,12.97,340.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/7/13,46.0,70.0,0.03,0.0,0.0,4.7,230.0,14.09,320.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/8/13,33.1,57.9,0.0,0.0,0.0,2.91,300.0,12.97,300.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/15/13,30.2,60.1,0.0,0.0,0.0,1.57,230.0,8.95,230.0,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/2/13,36.0,60.1,0.0,0.0,0.0,0.67,80.0,6.04,140.0,8.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/11/13,24.3,48.9,0.0,0.0,0.0,2.91,230.0,12.08,210.0,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/14/13,37.9,46.9,0.85,0.0,0.0,4.92,80.0,14.09,80.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/3/14,22.1,43.0,0.0,0.0,0.0,7.38,300.0,21.92,310.0,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/4/14,19.2,37.9,0.0,0.0,0.0,2.24,120.0,8.05,120.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/21/14,26.2,51.1,0.1,0.51,0.0,4.92,40.0,17.0,360.0,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/22/14,18.1,30.2,0.0,0.0,0.0,4.47,30.0,12.97,20.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/31/14,15.3,53.1,0.0,0.0,0.0,2.01,220.0,8.95,220.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/1/14,24.3,59.0,0.0,0.0,0.0,2.91,140.0,12.08,150.0,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/5/14,37.9,53.1,0.06,0.0,0.0,4.7,240.0,12.08,250.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/17/14,28.2,45.0,0.0,0.0,0.0,6.26,130.0,14.99,130.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/23/14,34.0,66.9,0.0,0.0,0.0,6.49,230.0,21.03,220.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/5/14,30.2,44.1,0.0,0.0,0.0,4.03,50.0,10.07,40.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/7/14,33.1,36.0,1.72,0.0,0.0,10.29,40.0,21.92,30.0,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/15/14,46.0,72.0,0.0,0.0,0.0,8.5,240.0,23.04,250.0,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/24/14,30.2,50.0,0.0,0.0,0.0,4.7,60.0,12.08,50.0,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/26/14,29.1,46.9,0.0,0.0,0.0,6.93,280.0,17.0,290.0,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/28/14,44.1,69.1,0.31,0.0,0.0,6.71,220.0,21.92,230.0,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/3/14,50.0,78.1,0.0,0.0,0.0,4.92,210.0,12.08,210.0,14.99,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
4/11/14,52.0,78.1,0.0,0.0,0.0,13.42,230.0,29.08,220.0,35.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/13/14,59.0,81.0,0.0,0.0,0.0,11.18,230.0,18.12,230.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/17/14,31.1,64.0,0.0,0.0,0.0,7.83,50.0,18.12,130.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/23/14,50.0,71.1,0.0,0.0,0.0,6.04,280.0,16.11,320.0,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/16/14,55.0,73.0,0.18,0.0,0.0,7.16,260.0,16.11,180.0,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/18/14,46.0,68.0,0.0,0.0,0.0,3.8,50.0,12.97,40.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/20/14,50.0,79.0,0.0,0.0,0.0,8.05,230.0,21.03,230.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/31/14,63.0,82.0,0.0,0.0,0.0,5.14,50.0,14.99,40.0,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/15/14,57.9,87.1,0.0,0.0,0.0,2.91,210.0,8.95,130.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/6/14,61.0,90.0,0.0,0.0,0.0,5.82,240.0,14.99,190.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/9/14,73.9,96.1,0.02,0.0,0.0,6.93,240.0,23.94,220.0,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/13/14,71.1,93.9,0.0,0.0,0.0,7.16,180.0,14.99,190.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/17/14,60.1,84.0,0.0,0.0,0.0,2.24,350.0,8.05,40.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/29/14,63.0,82.0,0.0,0.0,0.0,2.01,50.0,10.07,60.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/14/14,57.9,82.9,0.0,0.0,0.0,2.91,240.0,12.08,240.0,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/16/14,68.0,89.1,0.0,0.0,0.0,3.36,220.0,12.08,210.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/22/14,71.1,91.9,0.0,0.0,0.0,2.24,250.0,14.09,270.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/23/14,72.0,84.0,0.01,0.0,0.0,5.59,80.0,14.09,90.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/29/14,72.0,82.0,0.07,0.0,0.0,6.26,70.0,12.08,100.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/3/14,71.1,93.0,0.0,0.0,0.0,4.92,170.0,17.0,180.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/4/14,71.1,90.0,1.18,0.0,0.0,3.8,220.0,23.94,210.0,29.97,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
9/12/14,70.0,80.1,0.01,0.0,0.0,5.59,80.0,12.97,90.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/15/14,63.0,75.0,0.0,0.0,0.0,2.68,210.0,8.05,160.0,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/17/14,66.0,79.0,0.0,0.0,0.0,6.04,90.0,12.97,110.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/22/14,61.0,75.9,0.0,0.0,0.0,2.68,30.0,12.97,340.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/23/14,55.0,64.0,0.15,0.0,0.0,7.83,50.0,17.0,40.0,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/26/14,59.0,75.9,0.0,0.0,0.0,5.37,40.0,14.09,60.0,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/30/14,59.0,75.0,0.0,0.0,0.0,1.34,90.0,6.93,100.0,12.97,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/2/14,59.0,84.0,0.0,0.0,0.0,2.91,60.0,12.08,120.0,17.0,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/11/14,57.9,86.0,0.22,0.0,0.0,9.4,240.0,16.11,230.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/12/14,57.0,62.1,0.02,0.0,0.0,5.59,40.0,14.09,30.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/23/14,42.1,70.0,0.0,0.0,0.0,4.25,290.0,12.97,270.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/27/14,39.9,75.9,0.0,0.0,0.0,1.57,180.0,8.95,120.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/1/14,45.0,51.1,0.61,0.0,0.0,8.5,20.0,18.12,10.0,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/5/14,46.9,71.1,0.0,0.0,0.0,6.04,240.0,12.97,250.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/7/14,37.9,60.1,0.0,0.0,0.0,4.03,290.0,16.11,310.0,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/8/14,31.1,60.1,0.0,0.0,0.0,2.91,230.0,12.97,220.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/10/14,35.1,66.0,0.0,0.0,0.0,2.46,90.0,12.97,100.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/14/14,29.1,44.1,0.0,0.0,0.0,5.37,40.0,14.09,20.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/16/14,27.1,48.9,0.04,0.0,0.0,1.79,90.0,6.93,130.0,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/19/14,19.2,43.0,0.0,0.0,0.0,5.82,220.0,16.11,170.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/28/14,26.2,45.0,0.0,0.0,0.0,2.46,360.0,12.08,340.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/1/14,44.1,73.9,0.0,0.0,0.0,6.04,210.0,12.97,230.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/4/14,39.9,54.0,0.0,0.0,0.0,6.26,60.0,10.07,80.0,17.0,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/6/14,46.0,55.9,0.16,0.0,0.0,3.58,20.0,16.11,30.0,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/8/14,34.0,45.0,0.13,0.0,0.0,8.5,30.0,17.0,30.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/12/14,26.2,57.0,0.0,0.0,0.0,3.58,300.0,14.99,280.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/14/14,29.1,57.9,0.0,0.0,0.0,1.34,30.0,10.07,30.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/22/14,36.0,41.0,0.4,0.0,0.0,6.71,50.0,14.09,50.0,18.12,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/15,28.2,33.1,0.01,0.0,0.0,4.92,30.0,12.08,30.0,17.0,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
1/21/15,36.0,54.0,0.0,0.0,0.0,4.92,20.0,12.08,100.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/26/15,37.9,50.0,0.24,0.0,0.0,2.91,330.0,8.95,330.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/31/15,22.1,48.0,0.0,0.0,0.0,2.46,290.0,12.08,250.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/3/15,22.1,45.0,0.0,0.0,0.0,3.36,240.0,10.07,20.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/15,39.0,72.0,0.0,0.0,0.0,14.09,230.0,27.96,230.0,38.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/11/15,30.2,51.1,0.0,0.0,0.0,4.92,30.0,18.12,40.0,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/13/15,23.2,35.1,0.0,0.0,0.0,4.92,30.0,14.09,10.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/15,22.1,53.1,0.0,0.0,0.0,11.18,270.0,35.12,290.0,48.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/15,12.2,23.2,0.0,0.0,0.0,8.5,270.0,18.12,270.0,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/22/15,34.0,57.0,0.08,0.0,0.0,2.46,290.0,12.08,250.0,16.11,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/23/15,30.2,46.9,0.03,0.0,0.0,7.38,70.0,14.99,50.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/5/15,32.0,66.0,0.97,0.0,0.0,10.51,40.0,23.04,40.0,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/16/15,41.0,80.1,0.0,0.0,0.0,4.92,230.0,17.0,300.0,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/22/15,46.9,66.0,0.0,0.0,0.0,4.25,140.0,12.97,140.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/24/15,36.0,66.9,0.0,0.0,0.0,5.14,110.0,18.12,120.0,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/25/15,46.9,66.9,0.0,0.0,0.0,4.03,90.0,16.11,100.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/7/15,61.0,72.0,0.11,0.0,0.0,5.14,240.0,14.99,190.0,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/11/15,52.0,75.0,0.0,0.0,0.0,3.8,280.0,12.97,20.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/15/15,52.0,61.0,0.31,0.0,0.0,5.59,50.0,10.96,30.0,16.11,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/17/15,55.9,78.1,0.0,0.0,0.0,2.01,230.0,8.05,250.0,12.97,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
4/18/15,61.0,80.1,0.01,0.0,0.0,3.13,130.0,12.08,140.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/21/15,52.0,70.0,0.63,0.0,0.0,4.92,240.0,17.0,240.0,23.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/27/15,39.0,68.0,0.0,0.0,0.0,4.03,300.0,14.09,10.0,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/29/15,43.0,70.0,0.0,0.0,0.0,2.01,220.0,10.07,220.0,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/4/15,53.1,82.0,0.0,0.0,0.0,7.61,200.0,14.99,200.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/6/15,54.0,82.9,0.0,0.0,0.0,3.8,160.0,12.08,150.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/10/15,68.0,78.1,0.22,0.0,0.0,9.4,90.0,21.92,50.0,31.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/16/15,60.1,84.9,0.0,0.0,0.0,7.16,220.0,14.09,220.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/17/15,63.0,88.0,0.0,0.0,0.0,6.93,230.0,14.09,240.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/22/15,52.0,75.0,0.0,0.0,0.0,3.13,30.0,10.07,40.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/28/15,68.0,87.1,0.15,0.0,0.0,4.7,250.0,14.99,260.0,21.03,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/30/15,66.0,88.0,0.0,0.0,0.0,4.25,200.0,12.97,190.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/18/15,71.1,98.1,2.1,0.0,0.0,5.59,90.0,23.04,90.0,29.97,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/24/15,73.9,95.0,0.0,0.0,0.0,4.92,220.0,14.09,230.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/25/15,71.1,91.9,0.31,0.0,0.0,5.82,230.0,19.91,230.0,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/30/15,66.9,91.9,0.02,0.0,0.0,6.71,240.0,23.04,240.0,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/1/15,66.9,87.1,0.0,0.0,0.0,7.38,220.0,17.0,230.0,23.04,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/8/15,72.0,91.0,0.0,0.0,0.0,6.71,250.0,23.04,250.0,31.09,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/22/15,71.1,88.0,0.0,0.0,0.0,2.24,90.0,8.95,120.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/28/15,73.0,90.0,0.0,0.0,0.0,4.03,170.0,14.09,150.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/4/15,73.0,95.0,0.0,0.0,0.0,5.37,220.0,12.97,240.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/11/15,69.1,87.1,0.29,0.0,0.0,7.38,310.0,21.03,330.0,31.99,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/13/15,63.0,88.0,0.0,0.0,0.0,2.46,80.0,12.08,100.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/15/15,66.0,91.0,0.0,0.0,0.0,2.68,40.0,8.95,110.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/18/15,73.9,84.9,0.0,0.0,0.0,5.82,190.0,19.91,200.0,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/2/15,68.0,93.9,0.1,0.0,0.0,3.36,50.0,18.12,30.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/25/15,64.0,70.0,1.42,0.0,0.0,11.41,70.0,19.91,80.0,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/28/15,70.0,80.1,0.28,0.0,0.0,8.72,90.0,21.03,90.0,29.08,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/4/15,57.9,69.1,0.13,0.0,0.0,17.67,50.0,25.95,50.0,36.91,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/10/15,55.9,66.9,0.18,0.0,0.0,6.93,60.0,17.0,50.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/15/15,46.9,73.0,0.0,0.0,0.0,2.91,270.0,10.07,310.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/16/15,46.9,68.0,0.01,0.0,0.0,2.24,350.0,8.05,360.0,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/22/15,41.0,79.0,0.0,0.0,0.0,2.01,230.0,12.08,240.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/23/15,48.9,79.0,0.0,0.0,0.0,4.92,40.0,14.99,40.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/1/15,55.0,63.0,0.15,0.0,0.0,2.01,200.0,8.05,200.0,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/2/15,59.0,66.0,1.52,0.0,0.0,4.7,40.0,12.08,40.0,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/4/15,59.0,70.0,0.0,0.0,0.0,3.13,60.0,8.95,60.0,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/14/15,34.0,60.1,0.0,0.0,0.0,3.36,320.0,12.97,300.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/24/15,27.1,57.0,0.0,0.0,0.0,0.67,230.0,6.93,240.0,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/25/15,30.2,59.0,0.0,0.0,0.0,2.91,120.0,10.07,120.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/26/15,39.0,70.0,0.0,0.0,0.0,3.36,90.0,10.07,100.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/1/15,43.0,53.1,0.04,0.0,0.0,2.01,290.0,6.93,150.0,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/8/15,36.0,61.0,0.0,0.0,0.0,2.24,130.0,10.07,130.0,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/11/15,50.0,71.1,0.0,0.0,0.0,6.26,230.0,12.97,210.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/15/15,48.0,72.0,0.0,0.0,0.0,5.59,240.0,18.12,240.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/16/15,43.0,64.9,0.0,0.0,0.0,4.7,100.0,12.08,120.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/20/15,27.1,54.0,0.0,0.0,0.0,2.01,160.0,8.05,160.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/23/15,61.0,73.0,1.68,0.0,0.0,9.17,230.0,29.08,220.0,35.12,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
12/30/15,63.0,66.9,1.79,0.0,0.0,5.14,290.0,14.99,290.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
1/7/16,37.0,44.1,0.0,0.0,0.0,5.82,40.0,10.07,50.0,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/12/16,28.2,54.0,0.0,0.0,0.0,9.17,230.0,27.96,250.0,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/19/16,18.1,32.0,0.0,0.0,0.0,4.47,300.0,14.09,290.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/20/16,18.1,39.0,0.0,0.0,0.0,4.25,230.0,16.11,230.0,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/21/16,26.2,44.1,0.0,0.0,0.0,3.8,40.0,12.08,20.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/16,24.3,52.0,0.0,0.0,1.18,4.7,190.0,12.97,190.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/16,28.2,55.9,0.09,0.0,0.0,3.8,210.0,23.04,220.0,29.08,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
