date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
8/11/15,69.1,87.1,0.29,0,0,7.38,310,21.03,330,31.99,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/13/15,63,88,0,0,0,2.46,80,12.08,100,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/15/15,66,91,0,0,0,2.68,40,8.95,110,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/18/15,73.9,84.9,0,0,0,5.82,190,19.91,200,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/2/15,68,93.9,0.1,0,0,3.36,50,18.12,30,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/25/15,64,70,1.42,0,0,11.41,70,19.91,80,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/28/15,70,80.1,0.28,0,0,8.72,90,21.03,90,29.08,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/4/15,57.9,69.1,0.13,0,0,17.67,50,25.95,50,36.91,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/10/15,55.9,66.9,0.18,0,0,6.93,60,17,50,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/15/15,46.9,73,0,0,0,2.91,270,10.07,310,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/16/15,46.9,68,0.01,0,0,2.24,350,8.05,360,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/22/15,41,79,0,0,0,2.01,230,12.08,240,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/23/15,48.9,79,0,0,0,4.92,40,14.99,40,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/1/15,55,63,0.15,0,0,2.01,200,8.05,200,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/2/15,59,66,1.52,0,0,4.7,40,12.08,40,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/4/15,59,70,0,0,0,3.13,60,8.95,60,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/14/15,34,60.1,0,0,0,3.36,320,12.97,300,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/24/15,27.1,57,0,0,0,0.67,230,6.93,240,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/25/15,30.2,59,0,0,0,2.91,120,10.07,120,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/26/15,39,70,0,0,0,3.36,90,10.07,100,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/1/15,43,53.1,0.04,0,0,2.01,290,6.93,150,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/8/15,36,61,0,0,0,2.24,130,10.07,130,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/11/15,50,71.1,0,0,0,6.26,230,12.97,210,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/15/15,48,72,0,0,0,5.59,240,18.12,240,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/16/15,43,64.9,0,0,0,4.7,100,12.08,120,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/20/15,27.1,54,0,0,0,2.01,160,8.05,160,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/23/15,61,73,1.68,0,0,9.17,230,29.08,220,35.12,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
12/30/15,63,66.9,1.79,0,0,5.14,290,14.99,290,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
1/7/16,37,44.1,0,0,0,5.82,40,10.07,50,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/12/16,28.2,54,0,0,0,9.17,230,27.96,250,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/19/16,18.1,32,0,0,0,4.47,300,14.09,290,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/20/16,18.1,39,0,0,0,4.25,230,16.11,230,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/21/16,26.2,44.1,0,0,0,3.8,40,12.08,20,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/16,24.3,52,0,0,1.18,4.7,190,12.97,190,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/16,28.2,55.9,0.09,0,0,3.8,210,23.04,220,29.08,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/16,15.3,32,0,0,0,5.82,50,12.97,30,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/16,26.2,53.1,0,0,0,6.49,210,16.11,190,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/20/16,43,66,0,0,0,10.07,240,18.12,240,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/24/16,45,73,0.46,0,0,14.99,230,35.12,230,46.08,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
3/1/16,37.9,73.9,0,0,0,9.17,220,23.94,210,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/7/16,35.1,68,0,0,0,7.61,230,16.11,220,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/12/16,59,78.1,0,0,0,5.82,120,12.08,140,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/16,60.1,77,0.89,0,0,6.93,330,23.04,330,31.99,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
3/17/16,46,77,0,0,0,4.03,230,21.03,240,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/1/16,66.9,78.1,0.01,0,0,14.32,240,29.08,250,38.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/2/16,55.9,71.1,0.25,0,0,10.29,250,21.03,300,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/4/16,46,75.9,0,0,0,12.08,230,25.05,240,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/5/16,37,62.1,0,0,0,8.95,40,21.03,330,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/6/16,29.1,63,0,0,0,6.93,230,19.91,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/11/16,46.9,75.9,0,0,0,11.63,220,23.94,230,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/21/16,53.1,81,0,0,0,8.95,160,19.91,240,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/26/16,59,84,0,0,0,11.41,240,21.03,240,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/30/16,57.9,64.9,0,0,0,8.05,80,12.97,90,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/4/16,55,73.9,0,0,0,2.24,270,14.09,230,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/6/16,50,66.9,0.68,0,0,3.8,360,14.99,20,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/17/16,57,69.1,0.27,0,0,4.7,220,12.97,310,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/19/16,57,62.1,0.07,0,0,4.47,40,12.08,40,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/21/16,62.1,77,0.3,0,0,3.8,120,12.97,310,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/28/16,59,87.1,0,0,0,2.91,90,12.08,90,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/30/16,66,84,0.5,0,0,4.92,100,16.11,100,19.91,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/15/16,70,91,0.45,0,0,3.58,240,33.11,230,40.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/23/16,66.9,91,1.62,0,0,6.49,40,29.08,40,42.95,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/27/16,64.9,90,0,0,0,4.7,220,12.97,150,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/29/16,69.1,89.1,0.91,0,0,4.7,50,36.91,20,55.03,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
7/2/16,71.1,88,1.66,0,0,4.25,310,17,290,35.12,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/3/16,70,78.1,1.48,0,0,5.82,70,14.09,70,17,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/9/16,68,91,0,0,0,5.82,250,14.09,270,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/19/16,73.9,93,0,0,0,4.7,140,18.12,80,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/26/16,75,97,0.13,0,0,7.83,220,23.04,210,31.09,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/1/16,73,91,0.04,0,0,5.82,220,12.97,210,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/14/16,77,96.1,0,0,0,6.26,240,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/15/16,75,96.1,0,0,0,6.04,170,14.09,190,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/18/16,73.9,93,0,0,0,4.25,290,12.97,280,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/25/16,64.9,91.9,0,0,0,3.58,220,12.08,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/26/16,72,99,0,0,0,3.8,40,12.08,10,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/1/16,71.1,93.9,0.01,0,0,4.7,230,14.99,230,19.91,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/2/16,64,75,1.13,0,0,11.41,40,23.94,30,35.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/7/16,66.9,93.9,0,0,0,4.47,240,12.97,250,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/12/16,69.1,88,0,0,0,6.71,90,14.99,100,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/13/16,64,91,0,0,0,4.03,190,10.07,170,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/16/16,68,82.9,0,0,0,8.5,80,14.99,110,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/21/16,70,75,0.49,0,0,10.74,40,18.12,40,27.07,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/22/16,71.1,82.9,0.23,0,0,6.93,60,14.99,60,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/27/16,66.9,80.1,0,0,0,3.58,220,14.09,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/30/16,71.1,82.9,0.14,0,0,7.61,130,17,150,21.92,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
10/2/16,62.1,79,0,0,0,2.68,340,10.07,330,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/3/16,62.1,79,0,0,0,3.13,40,8.95,40,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/4/16,62.1,75.9,0,0,0,8.5,30,17,20,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/5/16,60.1,72,0,0,0,10.29,40,17,30,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/14/16,53.1,70,0,0,0,5.82,50,14.09,40,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/10/16,37,64.9,0,0,0,3.36,30,12.97,40,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/11/16,36,70,0,0,0,4.7,300,12.97,270,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/13/16,24.3,64,0.06,0,0,1.57,90,6.93,190,10.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/24/16,46.9,72,0.06,0,0,1.57,230,12.08,230,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/28/16,31.1,59,0,0,0,5.37,160,19.91,160,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/30/16,64.9,77,0.07,0,0,12.97,240,27.96,240,33.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/9/16,27.1,41,0,0,0,3.8,10,14.09,20,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/21/16,27.1,59,0,0,0,2.24,280,8.95,140,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/29/16,39,63,0.35,0,0,7.83,290,21.92,320,36.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/2/17,46.9,51.1,1.08,0,0,5.59,30,10.07,30,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/5/17,29.1,44.1,0,0,0,2.01,40,12.08,40,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/17,42.1,55,0,0,0,6.71,50,17,70,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/15/17,39.9,57,0.02,0,0,5.82,70,16.11,50,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/22/17,53.1,55.9,0.09,0,0,5.82,80,23.04,80,25.95,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/26/17,43,70,0.06,0,0,13.42,280,23.94,320,38.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/31/17,31.1,68,0,0,0,12.75,230,25.95,240,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/4/17,26.2,45,0,0,0,4.7,40,14.09,30,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/9/17,32,60.1,0.11,0,0,10.96,310,23.94,330,40.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2/14/17,30.2,64,0,0,0,4.7,210,17,230,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/17/17,34,66,0,0,0,6.71,220,19.91,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/21/17,44.1,66,0,0,0,5.82,130,12.97,140,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/3/17,31.1,54,0,0,0,6.71,280,21.03,300,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/6/17,34,64.9,0,0,0,6.71,220,17,220,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/14/17,30.2,54,0.25,0,0,10.51,290,23.04,270,40.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/17/17,23.2,57.9,0.03,0,0,4.92,230,16.11,230,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/18/17,44.1,64,0.5,0,0,7.83,300,23.94,300,35.12,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
3/19/17,36,57,0,0,0,7.16,30,21.03,40,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/20/17,30.2,66,0,0,0,3.58,240,12.97,230,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/23/17,31.1,55.9,0,0,0,7.38,50,14.09,50,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/30/17,55,66.9,0,0,0,8.95,160,16.11,170,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/9/17,37.9,77,0,0,0,4.47,230,14.09,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/11/17,55,82,0,0,0,10.51,230,21.03,240,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/17/17,62.1,86,0.05,0,0,9.84,310,19.91,300,31.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/25/17,57.9,70,2.17,0,0,6.93,40,12.97,20,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/26/17,55.9,81,0,0,0,5.37,230,16.11,220,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/1/17,68,84.9,0.29,0,0,15.66,200,27.96,200,42.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/6/17,53.1,66.9,0.02,0,0,10.96,280,21.92,270,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/11/17,61,84,0.48,0,0,4.92,20,23.94,20,44.96,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
5/13/17,52,66,0.23,0,0,4.47,40,10.07,340,12.97,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/18/17,66,86,0,0,0,10.96,230,18.12,240,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/19/17,68,89.1,0,0,0,8.05,280,19.91,290,31.09,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/20/17,66.9,90,0,0,0,7.38,80,21.92,70,27.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/28/17,66.9,86,0.08,0,0,6.71,270,17,240,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/29/17,64,87.1,0.08,0,0,3.13,270,12.08,280,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/30/17,68,82,0.06,0,0,4.03,220,12.08,220,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/1/17,62.1,84.9,0,0,0,1.57,280,10.07,270,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/3/17,57,88,0,0,0,3.36,230,14.99,250,19.91,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/4/17,61,90,0.38,0,0,5.82,240,25.95,230,33.11,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/7/17,59,77,0,0,0,10.29,90,18.12,100,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/11/17,66.9,90,0,0,0,6.26,240,14.99,270,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/12/17,66.9,89.1,0,0,0,6.49,230,14.99,240,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/16/17,70,89.1,2.3,0,0,4.03,170,23.04,160,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/25/17,66.9,84,0,0,0,3.58,360,12.08,290,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/5/17,70,89.1,0.47,0,0,2.46,10,12.97,340,19.91,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/8/17,71.1,95,0.05,0,0,6.49,30,16.11,20,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/12/17,75,93.9,0,0,0,8.72,210,16.11,210,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/13/17,78.1,97,0,0,0,8.5,220,17,280,23.94,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/15/17,75,93.9,0,0,0,5.82,230,16.11,230,21.03,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/18/17,71.1,89.1,0,0,0,5.14,10,12.97,360,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/19/17,66.9,93.9,0,0,0,2.68,70,12.08,30,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/21/17,73.9,98.1,0,0,0,5.59,230,16.11,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/25/17,73.9,91,0,0,0,4.7,110,12.97,120,16.11,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/26/17,72,90,0,0,0,5.82,100,16.11,90,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/27/17,72,93.9,0.02,0,0,7.61,230,16.11,230,21.92,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/31/17,57.9,87.1,0,0,0,4.47,90,17,130,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/2/17,66,91,0,0,0,3.36,50,8.95,220,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/5/17,68,91.9,0,0,0,6.49,240,14.99,270,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/6/17,64.9,90,0,0,0,7.61,110,14.99,100,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/9/17,66.9,84,0,0,0,6.71,80,16.11,100,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/27/09,61,81,0.1,0,0,2.91,260,14.09,270,21.92,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
10/1/09,51.1,73,0,0,0,3.8,240,14.09,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/5/09,57,66.9,0.09,0,0,2.01,230,8.05,240,10.07,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/6/09,60.1,66,0.02,0,0,3.8,240,14.09,230,17.9,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
10/8/09,45,73.9,0,0,0,2.68,190,8.95,170,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/24/09,57.9,81,0.27,0,0,11.41,240,25.95,230,34.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/27/09,54,62.1,0.12,0,0,4.25,170,16.11,140,23.94,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
10/30/09,54,61,0.01,0,0,2.68,90,12.08,80,14.99,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
10/31/09,59,80.1,0.06,0,0,8.28,220,19.91,220,23.94,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
11/9/09,42.1,75.9,0,0,0,0.89,240,8.95,250,12.97,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
11/11/09,48,57,2.97,0,0,15.21,50,27.96,50,36.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/23/09,48.9,52,0.58,0,0,6.26,50,17,60,23.04,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
11/30/09,42.1,62.1,0.18,0,0,10.51,230,21.03,10,33.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/14/09,37.9,50,0,0,0,5.14,210,12.08,210,14.99,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
12/15/09,48,59,0,0,0,4.47,330,12.97,350,25.95,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
12/22/09,24.1,48.9,0,0,0,0.45,40,8.95,30,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/24/09,27,48,0,0,0,5.82,90,17,90,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/4/10,17.1,36,0,0,0,6.26,290,12.97,320,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/9/10,19.9,37,0,0,0,3.36,20,8.95,30,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/22/10,37,39.9,0.01,0,0,6.71,30,12.97,30,16.11,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/27/10,25,51.1,0,0,0,3.36,270,14.99,290,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/1/10,18,48,0,0,2.99,0.67,10,6.93,30,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/4/10,30,44.1,0,0,0,3.13,110,12.08,190,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/5/10,33.1,42.1,1.37,0,0,11.41,100,25.95,100,34.9,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No
2/9/10,32,39.9,0.35,0,0,4.7,90,16.11,90,21.03,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
2/10/10,28,37.9,0,0,0,13.42,280,27.96,290,44.07,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
2/11/10,30,45,0,0,0,8.28,290,16.11,290,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/13/10,28,42.1,0.05,0.98,2.01,4.92,290,14.09,300,21.03,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No
2/17/10,25,43,0,0,0,7.16,300,17,290,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/21/10,25,64.9,0,0,0,3.8,220,14.09,230,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/26/10,28.9,50,0,0,0,10.29,280,21.92,280,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/1/10,28.9,54,0,0,0,3.36,310,12.97,330,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/11/10,52,69.1,0.32,0,0,4.47,150,10.07,130,14.09,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No
3/13/10,48.9,68,0.42,0,0,8.28,230,21.03,220,25.95,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No
3/19/10,37,73.9,0,0,0,2.46,250,14.99,250,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/29/10,52,66.9,1.52,0,0,3.8,100,12.97,120,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
